slug	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
cerulean	-8.546542141375824	3.0949131376286965	-1.684283005576979	6.758567774901588	-0.7651833587338067	2.1301790045980917	3.0661381344318	6.609473110050804	-0.44868717990687673	0.9135012703789831
cfp	-8.587530886986	4.784298035929363	-1.5287743695351335	8.764571877982343	-0.3898320812057976	1.879488763043065	3.9028340534569033	6.7108542057920975	-2.030088685604353	0.2327315797632054
cgftagrfp	5.22696818132448	-5.859282005664263	7.962524420722521	0.17925740515430408	2.867657605130601	-2.071801187638351	2.072614664316711	0.9513235828792953	1.0911313475711772	-1.5809725508781307
cgp	-6.740646643305134	-2.4752004991417396	-1.845903963637815	-3.459534908055257	1.182380583713817	0.4436628738749971	-2.9431272348811115	-0.6892551651123069	-1.014229905666346	-0.009175747564426281
citrine	-5.481422195626335	-2.898035133207722	-0.8006136821170785	-3.554582570102043	2.0054359247325975	0.26451015027289926	-3.783842938236862	-0.3986521351117448	-2.7939935949703085	1.7622912370709478
citrine2	-5.684810966453486	-2.0898262022541294	-1.6165568812667006	-2.9754578259152904	0.44540577418062793	-0.16902520607000446	-2.687010800156137	-1.5586211498502471	-2.2881317730660555	1.060812798548542
clover	-5.702133631978201	-1.746487828237596	-1.827296113725727	-2.510049890506366	-0.28628244151816495	-0.3867561152024101	-1.6805722302935246	-1.9454455226191598	-1.3929080821166606	0.13248816566432278
cpeyfpv68lq69k	-6.1070365042978665	-1.5908166650173674	-2.324554522620972	-2.788248553851089	-0.42465640489194445	-0.32361243303142195	-2.312948858911822	-2.1373688277023155	-2.0624902307300004	0.9134185561168938
creilov	-10.288560643511222	-3.3015688037147046	-1.5020518467062254	-1.489636258308935	1.329557630999594	2.317125388485843	-1.7872437758062525	5.539038016313722	3.4872545202877334	2.484562287487979
cyofp1	3.8432130509445286	-7.5111442234960375	9.191623882238023	-0.5848523507477454	4.1913231331701715	-1.0685933671409695	0.5338818876593269	2.342952703843651	1.1912246757450071	-0.8807624102474901
cypet	-8.546542141375799	3.0949131376286907	-1.6842830055769724	6.758567774901588	-0.7651833587338244	2.1301790045980926	3.066138134431815	6.609473110050818	-0.4486871799068605	0.9135012703789861
cyrfp1	7.211997626716944	-6.2565089172460695	8.266653588811952	0.1634361670773037	2.707540948331582	-0.7227466340976649	0.541383282474287	2.2017678454322955	1.4523421745934564	-0.30136521895924917
darkvenus	-5.788095850390687	-2.13290341274442	-1.6823361636145742	-3.427999920723136	1.293196694820154	0.11573340990774955	-3.6664734001031682	-1.1340967338576482	-3.322787407335819	1.9268100788990246
dendra2	-4.427845572831792	-3.125362322807722	0.8195653861923288	-0.9706393937576845	0.06512639951910139	-0.46122308930600164	0.8779861300282373	0.5162884460558406	2.5973781777924687	-1.4836761092976927
dendra2-t69a	-3.6039027427629966	-4.61562267577203	1.6596680108418234	-2.8709973892420124	1.5250190022391228	0.08831905928491698	-3.1290795444258253	0.35214111807433834	-0.9825809736697075	1.9687095728927155
dfgfp	-5.888326154504052	-2.116714206952067	-1.7142936873087529	-3.2643765327465237	0.9076745190352042	-0.09491525111119249	-3.068143768618901	-1.453911158347634	-2.674861444269908	1.1377523426791447
dimvenus	-5.812381673220685	-1.1968303611926523	-2.601586841021933	-2.815192715739146	-0.4478905594335734	-0.24711298169139922	-2.7702922931764573	-2.401982038047743	-3.1288922116361753	1.5511386422752844
dkeima	12.584167680240062	-2.3770694845281843	4.707188966233904	2.1229219103831345	-2.9897494415743626	1.0851618816448017	-0.8228870545048992	0.3149125923260372	0.19739647206864142	1.7926998943118648
dkeima570	3.378387796978906	-6.427097584821508	7.269210851258237	-1.4433339077970664	5.550120700980229	-0.8564796184508839	0.3016553634362267	2.7467707850950736	1.4464221024064847	-2.494591609943583
dlanyfp	-5.602214506094303	-2.548728738200676	-1.0382966887973133	-3.413485223620617	2.0210719534378327	0.23196054117681067	-3.6439346000721717	-0.45158341441319205	-3.056411512360606	1.7309780176477387
dreiklang	-6.026906477498081	-2.6557960066676243	-1.273609481130407	-3.677316025831452	2.0303749968578377	0.28180364379942724	-3.762333099932937	-0.48847973165651337	-2.7570031516971323	1.4779058143047048
dronpa	-5.16979423975072	-0.7599279048836463	-2.408236727307317	-1.950321299853455	-1.3059404411386903	-0.8872855532135303	-0.8431744965847018	-3.1026398020715606	-1.8271813815839038	-0.4056485752523097
dsfp483	-8.316037752925329	2.197082692562192	-2.1503528776083707	5.231202282098052	-1.5817717042462893	1.660196414878233	3.2987336724663288	5.51254726379917	0.8548468074040673	0.9719378211294877
dsred	1.2693704618443231	-6.977150479316678	7.383316827917709	-2.049133025998617	6.46631477060236	-0.9938308821403944	0.08038441916769667	2.875853102348125	1.2412735495240625	-2.7736683976841245
dsred-express	4.19634144826434	-4.738325497100629	6.938696861561358	0.9477407339400609	0.6283834752413281	-2.776862764903512	2.971367142806136	-0.896943948963631	0.205544157224789	-0.7749420164028277
dsred-express2	4.526263329856532	-4.706829882073973	7.001266751218256	1.0421715945852394	0.4288512342144683	-2.7266332412257244	2.903363876963455	-0.9811524003244249	0.08020164672537572	-0.5620806636627019
dsred-max	5.203557816762047	-4.016598043666701	6.482400018670372	1.5153444496342954	-0.9439536229124835	-2.5846767563941593	2.7895904082736505	-1.789511344496302	-0.625847394660792	0.3397715876985095
dsred2	3.5544367594118698	-3.965384857655314	6.165566324652507	0.9792206933172917	0.2917492257539555	-3.4969939686861378	3.629428157828483	-2.0731899078268756	-0.6981102635390987	-0.7964476764941553
dsredm1	5.354171576188042	-5.414689204721928	8.189133472179666	1.1748527500551493	0.8433782556399515	-2.79402344465228	2.966010573817607	-0.5414536946865904	0.5302862066153716	-1.2527052947421033
dtfp02	-7.782916924853578	1.5028817005998352	-2.345961165369064	3.948510391535783	-2.0320289151708737	1.3068508101142233	3.1180417573404724	4.379182968283452	1.5799423453933037	0.8089368308504928
dtomato	4.860279986995696	-5.969755671016499	8.205246777597317	0.369534046656734	2.3473774891306487	-1.729130477991594	1.6989703068613835	0.7874399577790588	0.9915055015086921	-2.12072450871618
dylight549p1	0.8370162813165826	-5.027618184116321	5.841363520020445	-1.2311576660035362	4.728794804601729	-2.028217910042449	1.7072858225783927	0.6338441455879608	0.5916116524150865	-4.5471785380329
e2-crimson	13.605003098412732	2.921242972678596	-3.3714662520943595	0.5080892773518774	-2.8362294935151984	3.1432697630306854	-3.2778725851660733	0.4626883654791686	-0.2391964208470935	-0.2044500581606536
e2-orange	-0.4652698185357916	-6.261019333827829	5.839119031313315	-2.7208368837400236	6.906682771364426	-0.31520509629287097	-0.7844404095571184	2.835807187315891	0.7787702672245685	-3.5620059506101884
ebfp	-7.96124593095549	31.744781460515004	17.876351164695297	4.349341076723098	6.711754945142652	-2.1799062508511367	-7.949444612549905	-9.055598273992597	9.826442561582214	2.8185514722100873
ebfp2	-7.9743079545720805	21.169515061888156	10.07900757532106	11.10447704080065	7.78324974782434	-1.4930817426208627	-6.32934057455621	-6.018644046905973	3.867310024368296	1.0174657962653892
ecfp	-8.546542141375825	3.0949131376286863	-1.6842830055769955	6.758567774901569	-0.7651833587338153	2.130179004598093	3.0661381344317924	6.609473110050808	-0.4486871799068752	0.9135012703789935
ecgp123	-6.680029338937928	-1.5334343237171169	-2.476975998353066	-2.3359286954725316	-0.5560607332953423	0.1857917331204431	-1.3711970415167611	-1.0410131297218517	0.22356609130305585	-0.3235253963459693
efascfp	-7.46343776062276	1.5334950240957559	-2.4337359168424775	3.724882688669886	-2.186198063666239	1.0925503326117525	3.227587206538166	3.8519945747598503	1.5991734781279243	0.5471612258379241
eforcp	8.500733639500714	-2.668109903648613	5.108291702527031	2.0634950003269714	-2.8013623618962167	-0.8851278579737896	1.1455930928046645	-1.568427590362177	-0.8356643601157262	1.1823930092885837
egfp	-6.048346913518895	-0.798413837317814	-2.4856704243615755	-1.111940362483901	-1.8235900704885115	-0.25299132832626564	0.09010462534382145	-1.4119448946113708	0.5424323756165789	-0.5124199064393024
electra1	-6.510127221925561	11.370589428703905	2.9762598994808136	12.797992750152797	4.595123970841562	-0.47606819293363356	-0.20721898407004835	-0.25040146416268916	-6.308687144329784	-2.2145734049951
electra2	-6.386022991587387	11.169306321388731	2.855750148265245	12.639879222939378	4.4759227893262015	-0.5119584593134169	-0.07404402552631115	-0.27477823548715224	-6.426132256511494	-2.2939371826848975
emirfp670	10.153443098866449	3.9974227443330466	-5.24855002148088	-0.3813654079298104	-1.5714624553136443	2.5220315001219835	-2.8424642059458303	-0.35984771103691243	-0.424842359638411	-5.436408900200986
eqfp611	9.587742153478066	-4.007679653521177	6.7148753994043	1.860138749218097	-1.4624131049913927	-0.6804417309398559	0.987604914117125	-0.10900708147037691	0.19479610836423542	1.4853808606662458
eqfp650	18.13279485938934	3.760118468920203	-4.4050299827880295	0.19947114092614113	-1.364186621298857	2.720680450104899	-2.537455192167724	1.9243067015251498	0.967078735480296	1.171585522438537
eqfp670	19.91337479268193	7.9556239125572095	-11.292434383802945	-2.2833776610009386	2.672393382999492	1.6369976017413732	-1.5487114704948193	3.0080528274558773	1.7311014392160178	0.3810415786860896
eyfp	-5.481422195626317	-2.898035133207698	-0.8006136821170848	-3.5545825701020286	2.005435924732614	0.2645101502729074	-3.7838429382368624	-0.39865213511172665	-2.7939935949703103	1.7622912370709507
eygfpuv	-5.177175181241185	-0.7030911125981875	-2.1987547117316297	-1.2768733183863898	-1.5988258712710246	-0.6927125251940768	0.07078481660543104	-2.3632380889969156	-0.40784592921839297	-1.0883349779087432
fast-hbr-35-dm	-2.6976565004542596	-7.42976166949557	5.382081490306952	-4.2938167895790444	8.260468128464794	0.7696032529938935	-3.4132384305957837	4.405647390062477	0.35379048551312625	-1.0160220751750288
fast-hbr-35-dom	6.38276541610311	-4.048007970155605	6.497443723830155	1.3454783835942643	-0.29891877748623014	-2.4202588389517383	2.6656577303213185	-1.146936558726712	-0.24601137514247307	0.40035783351000076
fast-hmbr	-5.952450505163298	-5.674552322683676	1.4906945217649843	-5.090249942323784	5.881508112618935	1.4859722399383055	-5.715380126124636	2.9358288388436993	-1.771902468913839	2.1170852053447526
fold6	-6.132402030061177	-1.6253296390408913	-2.174039467147111	-2.3974939392492973	-0.7480480971607005	-0.29920813892211084	-1.5483832535511903	-1.8810510503703366	-0.9288618027363478	0.27074704411759937
fusionred	8.08439078910047	-3.3470736663381264	5.898847865572154	1.8877924343731773	-1.9376846026715175	-1.458466323746033	1.7395898914583943	-1.3037783034976116	-0.5596967878693236	1.4688657439418014
fusionred-mqv	3.093047394333491	-4.5433952229520695	6.421025383327108	0.32128249285358945	1.8324021826906458	-3.115479245275657	3.083227441591663	-0.9651209177723734	0.029418341189513284	-2.141051202500969
gamillus	-6.265743708367215	-2.375663269609841	-1.591417363308582	-2.9917186199219064	0.4527264219654068	-0.02546089826124215	-2.464895959201023	-1.1344426414663962	-1.3498006987340185	0.8191342183878622
gcamp6f	-5.384581954690912	-0.8074452986540298	-2.3660332497640275	-1.6951091491723558	-1.4735745858688236	-0.7779000571334955	-0.3625560054490203	-2.7067139769663133	-0.8924123716793875	-0.7636897590103379
gdt	-6.572589231540382	-0.05569510070801468	-2.577345076709675	0.6563160262245996	-2.2977937321101383	0.3009224033833374	1.6172083417464032	0.8011588061023928	2.0567963290675104	-0.07959990089301187
gfpe222g	-6.464002163348665	-0.16400517065891446	-3.0673321853730724	-0.4895948015040715	-2.5916499763607117	-0.19174145044491714	0.8269143392415979	-1.2213548222386992	1.1429514473700533	-0.5006620199164465
gfpmut2	-6.42363418770136	-0.48649101677852663	-2.573794400837645	-0.34791339953776484	-2.193116758863446	-0.06541464109847665	0.8367152356630414	-0.5711692344099721	1.3060032949179883	-0.29505622183157904
gfpmut3	-6.035197032383286	-0.8766139822480098	-2.4124826024545016	-1.2735922357894276	-1.6278598274056857	-0.36283662021614904	0.026242737891818625	-1.5778540235883696	0.3579658477359849	-0.5968552824105936
grvt	5.200565362365533	-5.370868734568849	7.267054431106462	0.6717736646480841	1.756933465520621	-1.659644729784959	2.070917752002707	1.2532355665141477	1.6260225209016872	-0.8854080284569564
gznp3	-4.937304797214697	-0.4713624885587736	-2.474579364557797	-1.573284642947827	-1.7712791526204303	-1.0624737170946745	-0.07678735712908041	-3.395360286388718	-1.2284400462308396	-1.1771342218736396
h2-3	-4.960219403639256	-0.8488425380454737	-2.1372517484767	-1.871260623456985	-1.0712373190005795	-0.941478876448659	-0.5295619125459067	-2.985645859743243	-1.5065647956921229	-0.9567864698445148
hcred	15.026297366295198	2.3931069152383815	-2.1188720624343684	1.1889100486035784	-3.6065949842460996	3.1453669779418965	-3.0513605950528637	0.45670884955829033	-0.11190494021733115	0.41171030078376897
hcred7	12.69450092248922	1.8730972801349726	-1.253242965884949	1.7047003380399939	-5.290583071195447	4.340521771945318	-4.44020620564854	-0.30714046598082956	-0.7039099588583897	-1.9836230348116952
hmgfp	-5.336984702943848	-0.9520297674279636	-2.26678486763616	-1.939659206722964	-1.143947299646173	-0.7863399694692299	-0.6736349433149508	-2.7524016290541202	-1.2310693678896731	-0.7321269156239966
htfunclib_acid1	-5.898765678249394	0.2832163841128586	-2.421364434036053	-0.975827868918121	-2.2193896510572046	-0.5764010308165989	0.4647034590652116	-2.2157488241688927	0.7078857702066983	-0.8782478538829981
htfunclib_acid2	-5.653644378634734	0.16499536156164518	-2.4270408780689467	-1.0055583692712067	-2.1620007775338004	-0.6953436266134082	0.47914733755671596	-2.4460974871942955	0.39098872514815886	-1.034732995743666
htfunclib_acid3	-7.1125123814177	0.07058755547513813	-2.8842821303552295	0.689796493326392	-2.535818341102256	0.37441568829104677	1.5882394002517655	0.7852751468036375	2.0625164113886405	0.04009378015234129
htfunclib_acid4	-6.3712382659483735	-0.8626576500722029	-2.62938349280835	-1.3073865874815003	-1.7995667577904964	-0.25650695343411656	-0.13252450853787745	-1.4961688302174865	0.39072022553834657	-0.2702988999808753
htfunclib_acid5	-6.592096788171311	-0.503156109633346	-2.78903875582605	-0.6367618682661798	-2.219945133635544	-0.1091521065767699	0.5610556659349941	-0.9130271931557115	1.0958998587166668	-0.3066830457101276
htfunclib_acid6	-6.636722607996895	-0.6003874436609641	-2.7602709580306732	-0.7618197117787638	-2.1103122595385115	-0.08719597346607559	0.38345657582728937	-0.9179849543068251	0.9827615097110818	-0.22511134858912582
htfunclib_basic1	-7.313420276972992	-0.1527787725001588	-2.681059469152185	0.3975660037196036	-1.952441635868324	0.4318615914268846	0.8083653002371993	0.6706161991959063	1.2316480424318343	0.19081979037546648
htfunclib_basic2	-6.046338938097148	-0.8023524434326545	-2.544422989804939	-1.3540094296538556	-1.7355700764974766	-0.42587478645783405	-0.11456380091328977	-1.85934604877464	0.03751773680353228	-0.4832158547979043
htfunclib_basic3	-6.890662603574293	-0.07823675551993557	-2.8123203978505456	0.32414348673134535	-2.4062846188575673	0.20041656117033405	1.3129144517723892	0.2381217560893592	1.725918620798209	-0.14723288040693608
htfunclib_basic4	-7.8095906190295015	0.2868213330280207	-2.8806844231921334	1.4291635708883317	-2.3670665595733444	0.8548851784891761	1.7080324161988183	2.1021178119332435	2.152989852819372	0.5684026411682171
htfunclib_basic6	-6.559236435893537	0.11201101154139279	-2.5985727796684186	-0.06041562983049168	-2.344291533442281	-0.0854278670097869	1.052921024606992	-0.620042567182373	1.5191230643818336	-0.4095715651122666
htfunclib_bleach1	-6.589145786958267	-0.4374397791319029	-2.8009371864441026	-0.5354020126156825	-2.2655916942153222	-0.10281067468351768	0.6596756244494459	-0.8590957812845958	1.138834966164208	-0.3280937320190046
htfunclib_bleach2	-5.869531005147276	0.021005380438496375	-2.6652410894303435	-0.7121067858666921	-2.333856559447301	-0.5375129501259236	0.754301169053975	-1.9578442357620607	0.6364770692560603	-0.9500950351724895
htfunclib_bleach3	-5.940447984320556	-0.9873254915167085	-2.423616766191032	-1.6684182903852252	-1.4121757469393479	-0.4533983076681573	-0.5307695167632208	-2.0110441635261456	-0.44423206906938206	-0.33647635329724623
htfunclib_bleach4	-6.730221113672567	-0.2987481637128103	-2.83980178338356	-0.19705772560541485	-2.4004116851000705	0.016940214073733906	0.9729632741347568	-0.42848889356037057	1.5186678948948613	-0.2688059657844154
htfunclib_bleach5	-5.587961582119506	-0.11803094880120524	-2.5278059211239463	-1.1071401629982798	-2.121768514244577	-0.7152270556428278	0.44028237090927624	-2.4764374751997473	0.15369723206354222	-1.0804434733115167
htfunclib_bleach6	-6.2859865765722525	-0.8615956807095038	-2.5987789254589893	-1.3584469395712981	-1.7321851590615067	-0.3021841360858906	-0.21736906933196465	-1.6142517289854512	0.15594481523373166	-0.2616050352814418
htfunclib_em-blue-shift1	-7.519980070478895	0.415933549921494	-2.789944187816706	1.2658721181254764	-2.424163960165176	0.6614452125571911	1.7303572208910805	1.6039765578606786	2.1692341477218657	0.3313225254871633
htfunclib_em-blue-shift2	-7.1663064132062635	0.045295453569551704	-2.8883842294886897	0.63839897692941	-2.490196916890073	0.37733623134289385	1.472676380897847	0.729833099157342	1.922801929798689	0.05460732590041623
htfunclib_fast1	-7.549900058381279	0.40160806778078845	-2.848643807000462	1.5098319611295667	-2.435408600160331	0.7353386527171173	1.905855985189827	1.9145000651021475	2.1175819942689746	0.380235784929987
htfunclib_fast2	-6.65720529461215	-0.4269599336926918	-2.7830076551195986	-0.4609290941860345	-2.219830678085063	-0.04693549710805169	0.6626491127380132	-0.6978267668229995	1.1348935865529337	-0.26470377890444735
htfunclib_fast3	-7.412038931078552	0.218967738672733	-2.880833085049111	1.065603393721972	-2.456824427395669	0.5667539692586412	1.6392021904349285	1.311502939467621	1.9814058125392735	0.23249534265669478
htfunclib_fast4	-6.707239015163342	-0.3877698070651526	-2.7849228127303123	-0.3169858524456393	-2.2837880317746366	0.007413232754406231	0.8320372638975096	-0.47770468360607704	1.3972787724547913	-0.24686913437035532
htfunclib_mid10	-6.536499160036011	-0.40644729038704336	-2.7994393614925266	-0.5233061487285884	-2.294640078614825	-0.13775925756209573	0.6934333350324362	-0.932172299255208	1.111457733713637	-0.3680818125559766
htfunclib_mid11	-6.476548404633539	-0.4348867374862288	-2.758898865548411	-0.6272508747473184	-2.2329773499947216	-0.17873259354559154	0.5991966033727704	-1.0639474303789098	1.013124930129718	-0.39794298271891654
htfunclib_mid12	-7.119585909460195	0.06492322375321244	-2.856914472700641	0.6479594932881086	-2.4491371976376546	0.3534984928518613	1.4612415669714978	0.6743780820826109	1.8506855411174665	-0.0018753045688805411
htfunclib_mid13	-6.620179202736186	-0.43491752107174814	-2.7765038679626923	-0.45947549969766593	-2.2540037568218487	-0.05481859686302223	0.7367583111856925	-0.687562809819921	1.2949492703474386	-0.3133821012501648
htfunclib_mid2	-6.973092247305741	-0.6621326226116653	-2.782231855993124	-0.6852051521786685	-2.019877249590996	0.12145693405510245	0.2644929650423577	-0.44467563794089454	1.110705783698251	0.07325586838394489
htfunclib_mid3	-6.040217796237694	-0.9542792396376737	-2.4769136018260025	-1.5820229697882884	-1.523147789093449	-0.41833369518438307	-0.4199569572425544	-1.9195679081432584	-0.22886271478960624	-0.3548773502958372
htfunclib_mid4	-6.446665505132848	-0.743579127532414	-2.6677974636246287	-1.0936125536671735	-1.8812835483118875	-0.2025995228845373	0.022837840183151534	-1.3000906472149028	0.46485099055725987	-0.2196591426392559
htfunclib_mid5	-6.214590112267877	-0.8869075096892471	-2.5402907378445994	-1.3968528920718912	-1.631299491614727	-0.3176858315861311	-0.2694749718537627	-1.6367586172161404	0.03646120695054326	-0.27875628009143755
htfunclib_mid6	-6.051871149453198	-0.9276134387043395	-2.4756632014741577	-1.525858723289447	-1.5225561545149873	-0.39702691754472846	-0.38642989104595155	-1.8428991423593863	-0.21954803172653345	-0.32456838212230943
htfunclib_mid7	-6.465558133670305	-0.6416011623705703	-2.71737238713445	-0.9294269299622292	-2.029406779140226	-0.19466944638668576	0.24449599275126166	-1.22216330557168	0.6914643518896553	-0.30031828422918194
htfunclib_mid8	-6.6366290394183	-0.47996944213915427	-2.7826970507123727	-0.5690722859577965	-2.207166221577643	-0.07562736335079946	0.5824820772046985	-0.8116714573845181	1.1142997510232626	-0.2762823501615636
htfunclib_mid9	-6.226382943156153	-0.629795895917363	-2.6718117282863907	-1.0349308564750515	-2.0050517323997714	-0.33888623346204355	0.22040312020931035	-1.5744542821047847	0.45698292710730243	-0.4742455507212033
htfunclib_photostable1	-7.173064930926306	0.22048369745619267	-2.6733547335932313	0.8507107531406468	-2.163825412175253	0.3805008316475734	1.2785511067655382	0.7382342101006228	1.3904161702423665	-0.002607032436323952
htfunclib_photostable2	-6.1985565667799385	-1.038424130322709	-2.471732087969665	-1.643314310927929	-1.4020920573983495	-0.3180697402546154	-0.6364327236514031	-1.71762117150702	-0.33778871299177965	-0.0692373042898604
htfunclib_sfacid3	-7.080209150045142	-0.14448324598175957	-2.8921066714616495	0.2612703635573591	-2.4625613994583486	0.27542085779012315	1.2283079044046823	0.33784694081113237	1.8627109833671593	-0.0018846390981597477
htfunclib_sfacid4	-6.431886413389217	-0.8935548525777857	-2.5938889005064025	-1.363629825966914	-1.7134805050585769	-0.22203386593906965	-0.25461521047192315	-1.444135157342629	0.3438112512665914	-0.1787111100667672
