slug	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
dendra2-t69a	-4.2687393562979565	-8.25416024293779	-0.5904267770306579	-1.1074723895158274	2.4279811398604205	3.4915066024286823	0.6024514865890328	-1.6256958676313427	-0.879608979997336	-1.8284864404558272
dfgfp	3.163660758713527	-3.3858167637653422	6.283293522971131	-0.8170011835795253	-3.605351668778176	-0.6748914006694535	0.6863400156124433	1.4393527129396206	-0.8083784282003565	0.3180486393609096
dimvenus	2.2123760121480194	-3.7435528793715647	5.426620375840366	-1.984335160806991	-3.7642253222484454	-0.6198454214739858	-0.13650679991573186	2.9044831710237093	-1.2219193301219948	1.0583440357125184
dkeima	11.357715871590157	6.651355182339479	-2.938238788912836	3.424012626420183	5.271719510767208	1.1626074650801974	-2.0224105743564262	2.3721745003607753	-1.5606358653105237	-0.7437976216688779
dkeima570	10.592211575106482	7.272670741928524	-5.0929952237100355	1.8533996725601283	4.974867228405099	0.8967183273106906	-2.8101212604988532	3.6780526647514153	-1.8267330650315756	-0.26601630253280295
dlanyfp	0.3162465982104594	-3.630410568174569	3.9128658772155167	-3.0750636364280624	-4.16296169273667	-2.2754735227422778	-1.1156754650469698	3.313677460456654	-0.31538002093508527	2.094530093311227
dreiklang	1.1006710188537545	-1.0999032841039609	0.7458932350910218	-3.6138029787325996	-4.238640457204067	-1.3556061535435502	0.06952944129971735	-0.0510942833442128	1.2471931345312492	5.208985839958674
dronpa	2.4617265424342034	-3.011300107818633	5.698750455838574	-1.0063240425347268	-3.9734737439259282	-2.0642701047023544	0.525368265880931	0.9667963660401687	0.03311385235830373	0.0913582310563584
dsfp483	8.50611062722358	7.550658629369923	-6.607709288101991	0.9436180623322983	4.5585068246079485	-1.732880723324064	-3.9798875349820686	3.798283476715204	-0.2804852731106784	0.7664110628779356
dsred	-1.4375081498787887	-7.779748532908638	1.1707835777395288	-3.3896251098471373	2.6323555986258094	6.018204418902378	-2.676644002201909	1.4454386895533038	-0.6665720276666289	-0.4083960790241775
dsred-express	-3.8487061667363154	-8.254572468191451	0.3317379065021821	-3.774434537444246	1.8239078184112387	3.541177727843625	-2.398571985508721	-0.2865390055276028	0.9451769489776926	-0.9350244729011437
dsred-express2	-4.249068163680606	-8.327252551922545	0.0006702560117235965	-4.073457187365501	1.751138806093384	3.317991267298641	-2.590693332922262	-0.06641138620115346	0.9890378336072809	-0.8679723549269475
dsred-max	-4.924204999050492	-8.553399651633745	-0.934702885022066	-3.212983272098092	2.7580224584728232	3.0813617573154515	-2.1108062042340303	-0.6711183402008039	0.690142371145501	-1.136658813120585
dsred2	-5.301421366305255	-6.593303319776278	-2.6676227767147815	-0.8556772599997216	2.4531333684128627	-0.30924814610195717	0.12192467397370355	-2.1947972464154475	0.35529724775087373	-1.1729925902663372
dsredm1	-2.1194713284072417	-7.211897692311682	-2.462040875538021	1.3941185563703031	5.225350066436344	7.801075129009703	2.780160216543053	-2.801306278415254	-3.2631738501206113	-1.932736750563255
dtfp02	8.471664613730768	3.992613955358059	-0.0024108998946270753	4.750249503161431	5.5718014183680715	-0.9395175545071478	-2.9029796093144515	0.6044630721710105	1.118090057037065	2.126846921353476
dtomato	-3.9434253894847164	-7.3738865102660425	-0.9398216064126438	-3.993052679696129	1.8720002083750453	3.0996663150473047	-2.571343549046317	-0.3052306938205719	1.23769650589185	0.0765330369649408
dylight549p1	-11.617959052282941	8.839511335004557	2.933517312572962	5.826837993257609	-6.790994093745621	0.5981866022064044	-6.888705705143751	0.48852580728483674	5.165674426789603	-0.8200446967799551
e2-crimson	-11.121271484239964	-1.5018196600929339	-5.587983261070361	6.8519962459680634	-2.0005952232925757	-1.0718599798482613	4.469019894438737	2.201368374925951	-2.005341210930215	2.1178055715293573
e2-orange	-2.205486005524246	-6.9302060921494295	1.2587896320299754	-4.064130727452369	0.6491024498789352	3.317428400577124	-2.7982059020307934	1.5597823995212423	0.3371577125876595	0.45924511658151757
ebfp	3.8694523651967123	8.133878669948237	-11.130018697608374	-7.734212001317387	-6.607536996781349	-0.7627033827015929	3.1020457901867142	-4.385939864334047	1.9812945983997494	4.147846189034658
ebfp2	3.8657150344197935	7.683611320365895	-10.284628660812466	-7.032321310421965	-5.745867198603204	-2.107192199158009	1.853107586200558	-2.207955241763296	1.2424569498570703	0.7359708611953119
ecfp	8.803345759287765	5.457694286036947	-2.44461598749726	4.000295922562012	6.281428725168197	-1.3223882375852134	-4.130182266722769	2.796107290514768	0.34965005191610044	1.4491957971679277
ecgp123	2.8255198595927475	-2.0251261828568157	5.554777093449648	0.4787087829527371	-3.2596213760011175	-3.1895176132983627	1.1263519448623593	-2.0127766914590604	1.782190553296639	-1.393285681846613
efascfp	8.12860320065169	3.505952206022906	0.6135252950425508	4.950707353466868	5.5521432070892605	-1.2223146261537172	-2.9883087393508445	0.5294666342971313	1.3130635544100495	2.1084202989534204
eforcp	-6.864329370616696	-4.435117901817403	-3.930110016906372	1.7241775009147882	1.5561276726376525	-5.170461329379923	0.9509893358627771	-1.6458739004074723	0.6240730263845451	-0.1948112030323929
egfp	6.40576618577074	-0.03200505506145651	4.685071212086881	1.9133115145661528	-1.1965832426421543	-0.08668029983523917	1.6454354294555087	-1.768646396567997	0.09960969213570348	-1.4048692002312233
electra1	5.0963492005296835	6.8735581726031585	-8.07977981695918	-3.733220612739407	-1.232788992239906	-4.097595207150409	-2.0053335938588868	2.989097238719235	-0.15768931130332334	-3.4842273238791015
electra2	5.052521859512259	6.835041846764736	-8.049708561858218	-3.6839096705702237	-1.1267319157942166	-4.231812610286654	-2.1635189658028815	3.193045759041849	-0.17989925058469203	-3.611124398249706
emirfp670	-13.967238355646968	14.70125704128262	-3.303398838518306	6.230307865769313	-6.872841697088873	5.669558522442622	0.7745675921004529	2.6653210459786694	3.888506640123103	-0.7011694354749506
eqfp611	-4.911418654691744	-5.851062203297751	-2.399172594181041	-2.871390676360102	1.8855980923374875	-0.0541166895236405	-2.3876117523637617	-1.3976175866076985	2.3787032238395076	-0.6857865819750403
eqfp650	-8.589971953048035	-3.8123700601136155	-4.210299699312146	4.330510090263229	0.8731446792506142	-4.315440787974982	2.2381077632749444	0.10304660296268356	-0.8246453622435813	0.26650179414433994
eqfp670	-10.692125348902048	-1.3038595896581218	-4.02739870062049	7.640189689254877	-1.5040438790932813	-3.6835528122571444	3.112018313140909	2.401905232224158	-1.0478361528985183	1.2564408348161509
eyfp	0.64529342604922	-3.482192427543535	3.313109956385828	-3.7103894244201534	-4.19141267797058	-1.0585928045758752	-1.0220265959799735	3.68228367062515	-0.9256003873944054	2.629134595713739
eygfpuv	6.240621930491506	9.102040811501436	-11.1404533343717	-5.402287374650454	-2.470616889896734	-2.139514417900484	-0.3141386048915084	1.3970775688025314	-0.47478315197931364	-1.9090019014417645
fast-hbr-35-dm	4.174410190391463	-4.28194468870934	6.008942542786608	-1.397995519613667	-2.136115044656315	3.8878781163462044	0.9541397456202763	2.0326963560480213	-2.552348999487105	1.0915268859887362
fast-hbr-35-dom	-0.39579036041169563	-6.726670571524777	1.3100661908361004	-5.471454617903792	1.4949146404001008	9.360321696032296	1.5265683263160237	2.110425597177349	-1.7028077224370206	1.417478951337882
fast-hmbr	6.71205560822017	1.2929420608086915	6.308793178434089	1.3590354614809994	2.4408832842215347	2.870122659983828	4.570759114569894	1.3240017028636069	1.9155651391250863	-0.42200506518096853
fold6	1.474794341643828	-3.6663448270007533	5.406472194611853	-2.1559191204586	-4.584680849088093	-1.9427154148316506	0.14599699439831024	2.0003556409732455	-0.3480789926928053	0.7097881960768979
fusionred	-7.589288974504246	-6.638536559752215	-3.873326096763464	0.07220465303566821	2.6227476269534016	-2.0245573991380765	0.003267504976344483	-1.4515535803757051	0.40188787244203295	-0.9435187080307235
fusionred-mqv	-4.402273362606178	-6.553288323151484	-0.8376956082740489	-4.247052182459812	1.0769772287337802	0.42961171114643376	-3.6467268168672438	0.37799189281255186	2.3749077133869334	-0.09797116968533989
gamillus	2.873116645130227	-3.4450851779511815	6.225085641801397	-0.9945360442529987	-3.877794308827856	-0.942935828637657	0.7790495441558403	1.1968394779309774	-0.6124850851678932	0.10646751071988113
gcamp6f	3.5652217342049255	-2.5477410574722827	6.23792114903091	0.2237724927735166	-3.331903092194855	-1.7385360607549645	1.1873501944029297	-0.47528135443550557	0.34582773697629304	-0.8906433046362263
gdt	6.9455534471183435	0.6885694922292952	4.542058844516616	4.465389501503569	2.211852748136956	-1.0020629122711275	-0.21171078682151603	-2.098716964256908	1.505495777414471	0.12849959036454306
gfpe222g	6.279101901358809	-0.23945808275837696	5.4461097583885465	3.66048142811371	0.6624504196642901	-1.1392429026336677	0.5558648907239965	-2.259839439948172	1.2983924473939743	-0.6737950600167957
gfpmut2	7.738242065142231	0.35587656019020997	5.045937163836225	3.2709688907874908	0.4597801004198281	0.4432922794623153	1.1830853409326694	-1.4890096147363692	-0.121246234742919	-1.2430865904248716
gfpmut3	3.412908064863488	-2.3233051697068627	5.631123721662757	-0.23440728978185513	-3.4767616520936087	-1.818572527283257	0.984595353622039	0.0027258123776639693	0.20172593733535402	-0.6416582376126857
grvt	-0.44962025093927366	-7.22622533847993	0.869070395133088	-0.9946513051946215	4.56645383222915	6.348829974852615	-1.5792179371064983	-0.9528366037465357	-0.3468989744382141	-1.0648100143162884
h2-3	1.148735726849154	-3.0466540608045403	4.614662073562871	-2.0899719304398388	-4.4018660189278975	-3.0212771864639314	-0.2649929295263093	1.8271632210155588	0.31900761186441406	0.8714015110585845
hcred	-8.845908234565313	-5.052871128347662	-6.074085929625227	2.657709668659514	1.2468526495459344	-1.1881137800425687	3.6291779775493285	-0.8821897568447656	-2.216840994455237	0.8844435037418703
hcred7	-11.19962447346389	-6.167535914549295	-5.324010441625976	3.8059965247055327	1.5156723577971656	-1.5752535113662964	2.50784292482917	1.4670124483711922	-2.4262968230313353	0.6575037301198015
hmgfp	2.0030611975288446	-3.3961823180479773	5.516163405554786	-1.7166758448550288	-4.258060527231602	-1.7930260789981582	0.21645843101576806	1.9089351978007216	-0.4265407857244351	0.6827217115903204
htfunclib_acid1	9.094149524425212	8.294774719772697	-7.710779730332707	-3.181426627983427	-1.9674877537230921	0.8432088634340807	1.7729169069250577	-0.2624391518305534	-1.6448165764278868	-2.911822240397959
htfunclib_acid2	8.646289025986869	8.133001857775609	-7.822414850793353	-3.5604782860523483	-2.3096707101391805	0.5011958051403832	1.6716350482116054	-0.052705379622349745	-1.5876639649278952	-2.966622050113266
htfunclib_acid3	7.599259557577566	1.4576694042528013	3.6782280779070673	4.7270300344515075	3.1229965993404494	-0.6682278402156492	-0.7010604722635077	-1.5572009480499964	1.2709439570655041	0.5529191693640154
htfunclib_acid4	5.071629348719631	-1.5455098663221976	6.1774718770913575	1.941877592097055	-1.60166100798033	-1.1426129927255275	1.266041199522411	-1.6912592231054766	0.7248536468409918	-0.9977985243146554
htfunclib_acid5	6.120619948441657	-0.7320006322169829	5.824359375908702	2.9974114348371823	-0.24165672468204022	-0.6890619604696496	1.0358991948640808	-2.0347634629572298	0.8138686206923621	-0.7755750734099355
htfunclib_acid6	5.742084925352688	-1.1711612311093023	6.127784300603515	2.500685238073187	-0.9580516849856886	-0.7270691894275678	1.2713466289161968	-1.8832710338457435	0.6598283376307139	-0.8985478229139292
htfunclib_basic1	6.509845468950057	8.86290742177665	-10.552581218177753	-5.223950521064413	-2.7424321961014217	-1.43864701584116	0.37988172493386757	0.47058908104302016	-0.4047455901304123	-1.4176622607765885
htfunclib_basic2	4.915398621448262	-1.7191906401749282	5.822262650679051	0.6659108327542859	-2.7569321034516787	-0.6074824031826533	1.6186022167208487	-0.7974296420583693	-0.13883933881747149	-1.0325155557786985
htfunclib_basic3	11.389835928408525	6.074876109781489	-1.9719393939014713	1.334685409889762	0.6197626152459379	3.1824866950970785	2.5713681949801983	-2.169952616582584	-1.5972630622284374	-1.7964992132160615
htfunclib_basic4	8.866611935003542	3.001493108670178	1.8559898931244392	4.69646230617573	4.119424956401119	0.1390626472104036	-1.1027653200619687	-0.7797509373343376	0.6814436066414604	1.058573058809907
htfunclib_basic6	7.530203770747562	8.440283433368446	-9.081662753000423	-4.294470212239263	-2.438611930589705	-0.6493287604600081	0.9005097909503526	0.3432071130155994	-0.9918464674678609	-2.4307798813293275
htfunclib_bleach1	6.626864871616281	-0.5876846260690728	5.7835764367643145	2.985966668234301	-0.1682166671328589	-0.07337416732350657	1.1899064049601913	-1.790930706580328	0.3656806310986711	-0.7060083461960668
htfunclib_bleach2	6.311634330686472	8.64093191146855	-10.250848023276607	-5.453129810912628	-3.458522666795776	-1.1720061636348864	1.0868791989716189	-0.4894487184138677	-0.16798999307711937	-1.0852513311494987
htfunclib_bleach3	3.722434018801266	-2.6934285739356594	5.938734135920792	-0.5988402004636235	-3.704612662466803	-0.7508085288534303	1.193415077047901	0.645246907160598	-0.6340437170765015	-0.333939404491266
htfunclib_bleach4	6.80303745124243	0.10354648839788397	5.203367955515593	3.907977171786933	1.1194148769004437	-0.6109224169392818	0.5521022185057071	-2.299090389241643	1.1494612928082704	-0.26734240949838123
htfunclib_bleach5	6.446146349637223	8.477690064170668	-9.900124618559602	-4.866370393530071	-2.5331278544993037	-1.7825075935956602	0.12792855338807577	0.859404773384246	-0.49832036537474317	-2.1285405054601223
htfunclib_bleach6	5.161996459920009	-1.9825628019424106	5.804074902868309	-0.036800694319695806	-3.1561984547771953	0.4007540172907403	1.7220840320834836	0.2863571845953025	-1.177963388262743	-0.7758911480061105
htfunclib_em-blue-shift1	9.417383445928099	3.6797287956058855	1.0381996165508198	4.003610976449381	3.37434317169301	0.7575028572868533	-0.2957618389068045	-1.1299445102029548	0.20606475031978153	0.3066156041050371
htfunclib_em-blue-shift2	10.78750750444081	5.7459030827078665	-1.6370553780885246	2.2343172597932868	1.876703390722402	2.297749389447805	1.3594947598675673	-1.8079904807666916	-0.8409337780358169	-0.706830201803146
htfunclib_fast1	8.566650934211212	2.675728285363156	2.2347608622878656	4.741439336875619	3.918213251775507	0.026066572988150776	-0.9375322660755252	-1.227933501558722	0.95744345036126	1.209882726973946
htfunclib_fast2	6.924932728258552	-0.30697560998920187	5.581868500582828	3.1178291382123047	0.012773867372293607	0.11554341638958422	1.2660536516306928	-1.9436588448843353	0.35406160199808084	-0.658997170506735
htfunclib_fast3	11.318798202706516	9.142452036272461	-7.374281176994536	-1.3076362716451366	0.07596065675249536	2.548720139083362	1.8588490509849638	-0.6060690187430032	-2.104702807629768	-2.3927331569065045
htfunclib_fast4	9.409537717319566	3.229906011325429	1.5315259598961077	2.6036443755381207	0.9505699042461255	1.4078849280908723	1.5134022728987764	-1.788315280952193	-0.5961657203540706	-1.573447583243165
htfunclib_mid10	5.838359621150787	-1.1919993517251808	6.208764530215984	2.5415729443816675	-0.9312421981083283	-0.6421264167835399	1.2855554624387668	-1.7995437262955285	0.5615977422504402	-0.963969299337822
htfunclib_mid11	6.118439243359597	-1.0972822436464809	6.201663805771879	2.6169559421554407	-0.8192064988899361	-0.3448069545853322	1.3533923576001645	-1.7484200628512805	0.38473380525805645	-0.9242792805556552
htfunclib_mid12	10.498720509545084	8.800863022403618	-7.418337892834555	-1.9219935615482278	-0.6888583112542656	2.0396686996141864	1.9626744508943186	-0.8833358259642212	-1.7717380377461687	-2.247423579344926
htfunclib_mid13	6.787097730013038	0.047540383870116325	5.265155002629129	3.826163339587701	0.9677117753657898	-0.5894778754028266	0.6524511806057606	-2.3214245533819073	1.1029202814571044	-0.4027733262841109
htfunclib_mid2	7.431847504427019	0.1355272808856278	5.346666633372858	3.8386858488407163	1.088874918471045	0.12860854663750879	0.7508826721951484	-1.7590312252353106	0.43270095579171736	-0.4751705767076946
htfunclib_mid3	3.907171327149839	-2.6226006556445896	6.0123914810071835	-0.4229009696671717	-3.5988620758085608	-0.664835361362461	1.2858285401539982	0.46498923285487764	-0.614781893406642	-0.4477079238301757
htfunclib_mid4	5.39790640143337	-1.8528734293289673	6.024371102139012	0.5009589376310994	-2.8231945906032534	0.30713592946983054	1.8008518412640213	-0.2451534140106079	-0.8725278634533341	-0.8006043458279449
htfunclib_mid5	4.252602126635867	-2.288902906573367	5.686670695177996	-0.4890931115797843	-3.5861668169346235	-0.3834646702881538	1.4399104905838198	0.4332102403783641	-0.7962658612607459	-0.5634950339699438
htfunclib_mid6	4.315720352453332	-2.6340250010288986	6.402014993079657	0.07925020559478294	-3.23122506178563	-0.3905376719016656	1.3678582315235017	0.2698488954119935	-0.6515827970564761	-0.4602781374229765
htfunclib_mid7	5.819296818650381	-1.736419007809187	6.603825453503402	1.8241412266721486	-1.7192400670061967	0.04664682453886865	1.5984937827429382	-1.0228359807465768	-0.25715967987989996	-0.8660185085342029
htfunclib_mid8	6.523377148729197	-0.21707590693773327	5.20884352676774	2.8114205863133344	-0.24509971277529569	-0.2810307320125278	1.2334973043398998	-2.133842551511486	0.6299752687087125	-0.6732346009680413
htfunclib_mid9	5.316788699519566	-1.8371799632988457	6.360111181035702	1.3001082641660442	-2.2292602063686258	-0.30295049053507556	1.6009878209581294	-0.9332937606985792	-0.16846592787539452	-0.9408930486544684
htfunclib_photostable1	5.680398711527759	8.574508837697628	-10.635269413690308	-5.9388514447737135	-3.7690087316799885	-1.739558230347473	0.8180050282937049	-0.21201560639044678	0.014339116880273306	-1.0589142346088205
htfunclib_photostable2	2.6980709348066156	-3.3889872709186775	5.893320056378495	-1.3606716095532867	-4.031598939966395	-0.9541042111061395	0.6093718649089462	1.6243158680756518	-0.7538100301586196	0.5348000648856173
htfunclib_sfacid3	7.48875674828816	0.8906637538001256	4.37474768919	4.2443932295307425	2.0838661716609144	-0.33600439257869225	0.0365725439290079	-1.7429336924650447	0.9138030636865928	0.0002860742191628579
htfunclib_sfacid4	5.066298478875469	-1.6227056961353719	6.203314305255097	1.7880399288281104	-1.7473727763891687	-1.0092531094956487	1.3216832445684368	-1.549903757210331	0.5745954621675814	-0.9745072492458793
htfunclib_sfacid5	5.990217169863646	-1.036990755874009	5.975109269793585	2.4076620530040613	-0.9476338789284235	-0.4037941235826408	1.3385791616597167	-1.708492044848012	0.39247535296934205	-0.895929003270014
htfunclib_sfbleach1	6.196998751298211	-1.0421676404244828	5.850019068351136	1.852410206803795	-1.4914581609911837	0.13812739186191636	1.674975867102544	-1.3291454244132774	-0.19073869712492855	-1.0337731591276542
